productCode,marketCountry,signalDate,marketPricePerUnit,currency,source,reliabilityScore,trend,percentageChange
B5502,Indonesia,2025-03-15,1059,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
B5502,Indonesia,2025-04-15,1039,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Indonesia,2025-05-15,1019,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Indonesia,2025-06-15,1004,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
B5502,Indonesia,2025-07-15,994,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Indonesia,2025-08-15,989,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Indonesia,2025-09-15,1014,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
B5502,Indonesia,2025-10-15,1004,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Indonesia,2025-11-15,994,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Indonesia,2025-12-15,989,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Indonesia,2026-01-15,1009,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
B5502,Indonesia,2026-02-15,1109,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.9
B5502,Indonesia,2026-03-15,1209,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
B5502,Indonesia,2026-04-15,1189,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
B5502,Indonesia,2026-05-15,1219,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
B5502,Indonesia,2026-06-15,1259,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
B5502,Indonesia,2026-07-15,1279,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
B5502,Thailand,2025-02-15,1026,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
B5502,Thailand,2025-03-15,1031,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
B5502,Thailand,2025-04-15,1011,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Thailand,2025-05-15,991,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
B5502,Thailand,2025-06-15,976,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
B5502,Thailand,2025-07-15,966,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Thailand,2025-08-15,961,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Thailand,2025-09-15,986,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
B5502,Thailand,2025-10-15,976,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Thailand,2025-11-15,966,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Thailand,2025-12-15,961,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Thailand,2026-01-15,981,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
B5502,Thailand,2026-02-15,1081,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.2
B5502,Thailand,2026-03-15,1181,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.3
B5502,Thailand,2026-04-15,1161,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
B5502,Thailand,2026-05-15,1191,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
B5502,Thailand,2026-06-15,1231,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.4
B5502,Thailand,2026-07-15,1251,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
B5502,Malaysia,2025-02-15,1005,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
B5502,Malaysia,2025-03-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
B5502,Malaysia,2025-04-15,990,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
B5502,Malaysia,2025-05-15,970,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
B5502,Malaysia,2025-06-15,955,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
B5502,Malaysia,2025-07-15,945,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Malaysia,2025-08-15,940,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Malaysia,2025-09-15,965,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.7
B5502,Malaysia,2025-10-15,955,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Malaysia,2025-11-15,945,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Malaysia,2025-12-15,940,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Malaysia,2026-01-15,960,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
B5502,Malaysia,2026-02-15,1060,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.4
B5502,Malaysia,2026-03-15,1160,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.4
B5502,Malaysia,2026-04-15,1140,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
B5502,Malaysia,2026-05-15,1170,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
B5502,Malaysia,2026-06-15,1210,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.4
B5502,Malaysia,2026-07-15,1230,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.7
B5502,Singapore,2025-02-15,1062,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
B5502,Singapore,2025-03-15,1067,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
B5502,Singapore,2025-04-15,1047,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Singapore,2025-05-15,1027,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Singapore,2025-06-15,1012,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
B5502,Singapore,2025-07-15,1002,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Singapore,2025-08-15,997,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Singapore,2025-09-15,1022,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
B5502,Singapore,2025-10-15,1012,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Singapore,2025-11-15,1002,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
B5502,Singapore,2025-12-15,997,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Singapore,2026-01-15,1017,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
B5502,Singapore,2026-02-15,1117,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.8
B5502,Singapore,2026-03-15,1217,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
B5502,Singapore,2026-04-15,1197,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
B5502,Singapore,2026-05-15,1227,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
B5502,Singapore,2026-06-15,1267,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
B5502,Singapore,2026-07-15,1287,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
R3840,Vietnam,2025-02-15,1065,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
R3840,Vietnam,2025-03-15,1070,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
R3840,Vietnam,2025-04-15,1050,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Vietnam,2025-05-15,1030,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Vietnam,2025-06-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
R3840,Vietnam,2025-07-15,1005,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Vietnam,2025-08-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Vietnam,2025-09-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Vietnam,2025-10-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Vietnam,2025-11-15,1005,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Vietnam,2025-12-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Vietnam,2026-01-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
R3840,Vietnam,2026-02-15,1120,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.8
R3840,Vietnam,2026-03-15,1220,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.9
R3840,Vietnam,2026-04-15,1200,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
R3840,Vietnam,2026-05-15,1230,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Vietnam,2026-06-15,1270,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
R3840,Vietnam,2026-07-15,1290,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
R3840,Indonesia,2025-02-15,1085,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
R3840,Indonesia,2025-03-15,1090,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
R3840,Indonesia,2025-04-15,1070,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
R3840,Indonesia,2025-05-15,1050,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Indonesia,2025-06-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
R3840,Indonesia,2025-07-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Indonesia,2025-08-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Indonesia,2025-09-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Indonesia,2025-10-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Indonesia,2025-11-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Indonesia,2025-12-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Indonesia,2026-01-15,1040,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
R3840,Indonesia,2026-02-15,1140,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.6
R3840,Indonesia,2026-03-15,1240,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.8
R3840,Indonesia,2026-04-15,1220,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
R3840,Indonesia,2026-05-15,1250,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Indonesia,2026-06-15,1290,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.2
R3840,Indonesia,2026-07-15,1310,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
R3840,Thailand,2025-02-15,1060,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
R3840,Thailand,2025-03-15,1065,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
R3840,Thailand,2025-04-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Thailand,2025-05-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Thailand,2025-06-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
R3840,Thailand,2025-07-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Thailand,2025-08-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Thailand,2025-09-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Thailand,2025-10-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Thailand,2025-11-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Thailand,2025-12-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Thailand,2026-01-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
R3840,Thailand,2026-02-15,1115,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.9
R3840,Thailand,2026-03-15,1215,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
R3840,Thailand,2026-04-15,1195,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
R3840,Thailand,2026-05-15,1225,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Thailand,2026-06-15,1265,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
R3840,Thailand,2026-07-15,1285,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
R3840,Malaysia,2025-02-15,1039,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
R3840,Malaysia,2025-03-15,1044,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
R3840,Malaysia,2025-04-15,1024,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Malaysia,2025-05-15,1004,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
R3840,Malaysia,2025-06-15,989,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
R3840,Malaysia,2025-07-15,979,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
R3840,Malaysia,2025-08-15,974,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Malaysia,2025-09-15,999,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
R3840,Malaysia,2025-10-15,989,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
R3840,Malaysia,2025-11-15,979,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
R3840,Malaysia,2025-12-15,974,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Malaysia,2026-01-15,994,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
R3840,Malaysia,2026-02-15,1094,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.1
R3840,Malaysia,2026-03-15,1194,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.1
R3840,Malaysia,2026-04-15,1174,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
R3840,Malaysia,2026-05-15,1204,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
R3840,Malaysia,2026-06-15,1244,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
R3840,Malaysia,2026-07-15,1264,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
R3840,Singapore,2025-02-15,1085,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
R3840,Singapore,2025-03-15,1090,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
R3840,Singapore,2025-04-15,1070,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
R3840,Singapore,2025-05-15,1050,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
R3840,Singapore,2025-06-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
R3840,Singapore,2025-07-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Singapore,2025-08-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Singapore,2025-09-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Singapore,2025-10-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Singapore,2025-11-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
R3840,Singapore,2025-12-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
R3840,Singapore,2026-01-15,1040,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
R3840,Singapore,2026-02-15,1140,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.6
R3840,Singapore,2026-03-15,1240,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.8
R3840,Singapore,2026-04-15,1220,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
R3840,Singapore,2026-05-15,1250,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
R3840,Singapore,2026-06-15,1290,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.2
R3840,Singapore,2026-07-15,1310,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
P4200,Vietnam,2025-02-15,1158,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
P4200,Vietnam,2025-03-15,1163,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
P4200,Vietnam,2025-04-15,1143,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Vietnam,2025-05-15,1123,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Vietnam,2025-06-15,1108,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.3
P4200,Vietnam,2025-07-15,1098,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Vietnam,2025-08-15,1093,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Vietnam,2025-09-15,1118,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Vietnam,2025-10-15,1108,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Vietnam,2025-11-15,1098,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Vietnam,2025-12-15,1093,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Vietnam,2026-01-15,1113,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.8
P4200,Vietnam,2026-02-15,1213,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
P4200,Vietnam,2026-03-15,1313,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.2
P4200,Vietnam,2026-04-15,1293,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
P4200,Vietnam,2026-05-15,1323,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Vietnam,2026-06-15,1363,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.0
P4200,Vietnam,2026-07-15,1383,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
P4200,Indonesia,2025-02-15,1167,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
P4200,Indonesia,2025-03-15,1172,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
P4200,Indonesia,2025-04-15,1152,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Indonesia,2025-05-15,1132,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Indonesia,2025-06-15,1117,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.3
P4200,Indonesia,2025-07-15,1107,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Indonesia,2025-08-15,1102,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Indonesia,2025-09-15,1127,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Indonesia,2025-10-15,1117,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Indonesia,2025-11-15,1107,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Indonesia,2025-12-15,1102,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Indonesia,2026-01-15,1122,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.8
P4200,Indonesia,2026-02-15,1222,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.9
P4200,Indonesia,2026-03-15,1322,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.2
P4200,Indonesia,2026-04-15,1302,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
P4200,Indonesia,2026-05-15,1332,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Indonesia,2026-06-15,1372,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.0
P4200,Indonesia,2026-07-15,1392,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
P4200,Thailand,2025-02-15,1148,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
P4200,Thailand,2025-03-15,1153,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
P4200,Thailand,2025-04-15,1133,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Thailand,2025-05-15,1113,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
P4200,Thailand,2025-06-15,1098,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.3
P4200,Thailand,2025-07-15,1088,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Thailand,2025-08-15,1083,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Thailand,2025-09-15,1108,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Thailand,2025-10-15,1098,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Thailand,2025-11-15,1088,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Thailand,2025-12-15,1083,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Thailand,2026-01-15,1103,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.8
P4200,Thailand,2026-02-15,1203,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.1
P4200,Thailand,2026-03-15,1303,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.3
P4200,Thailand,2026-04-15,1283,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
P4200,Thailand,2026-05-15,1313,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Thailand,2026-06-15,1353,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.0
P4200,Thailand,2026-07-15,1373,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
P4200,Malaysia,2025-02-15,1121,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
P4200,Malaysia,2025-03-15,1126,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
P4200,Malaysia,2025-04-15,1106,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
P4200,Malaysia,2025-05-15,1086,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
P4200,Malaysia,2025-06-15,1071,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
P4200,Malaysia,2025-07-15,1061,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Malaysia,2025-08-15,1056,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Malaysia,2025-09-15,1081,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
P4200,Malaysia,2025-10-15,1071,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Malaysia,2025-11-15,1061,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Malaysia,2025-12-15,1056,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
P4200,Malaysia,2026-01-15,1076,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
P4200,Malaysia,2026-02-15,1176,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.3
P4200,Malaysia,2026-03-15,1276,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.5
P4200,Malaysia,2026-04-15,1256,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
P4200,Malaysia,2026-05-15,1286,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
P4200,Malaysia,2026-06-15,1326,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
P4200,Malaysia,2026-07-15,1346,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
P4200,Singapore,2025-02-15,1184,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
P4200,Singapore,2025-03-15,1189,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
